,crystal_type,species,model,lattice_constant_bcc,lattice_constant_fcc,lattice_constant_sc,bulk_modulus_bcc,bulk_modulus_fcc,bulk_modulus_sc,c44_bcc,c44_fcc,c44_sc,c12_bcc,c12_fcc,c12_sc,c11_bcc,c11_fcc,c11_sc,cohesive_energy_bcc,cohesive_energy_fcc,cohesive_energy_sc,thermal_expansion_coeff_bcc,thermal_expansion_coeff_fcc,surface_energy_100_bcc,surface_energy_100_fcc,surface_energy_110_bcc,surface_energy_110_fcc,surface_energy_111_bcc,surface_energy_111_fcc,surface_energy_121_bcc,surface_energy_121_fcc,extr_stack_fault_energy_fcc,intr_stack_fault_energy_fcc,unstable_stack_energy_fcc,unstable_stack_energy_slip_fraction_fcc,unstable_twinning_energy_fcc,unstable_twinning_energy_slip_fraction_fcc,relaxed_formation_potential_energy_bcc,relaxed_formation_potential_energy_fcc,relaxed_formation_potential_energy_hcp,unrelaxed_formation_potential_energy_bcc,unrelaxed_formation_potential_energy_fcc,unrelaxed_formation_potential_energy_hcp,vacancy_migration_energy_bcc,vacancy_migration_energy_fcc,vacancy_migration_energy_hcp,vacancy_migration_energy_sc,relaxation_volume_bcc,relaxation_volume_fcc,relaxation_volume_hcp,coeff
0,fcc,Al,Sim_LAMMPS_MEAM_PascuetFernandez_2015_AlU__SM_721930391003_000,3.2707779854536057,4.049998886883259,2.7402284666895866,54.825676800867264,78.89018915445453,46.02344493500636,34.07715740737515,45.37306988884216,-2.2054962024828604,98.81326887160732,61.56669830364509,13.151805721814524,-33.14950734061285,113.53717085607343,111.76672336139005,3.2013296410748104,3.359989957384303,2.9700277487117845,,2.926074348640004e-05,,0.06095581363700174,,0.0701049339010131,,0.04482657471977372,,0.05990552265947715,0.0116196950142619,0.0116001746773779,0.0189864946665916,0.635800781249995,0.021621995103828,1.56382812499998,,0.6703145734569252,,,1.0580198215593557,,,0.6107568233039629,,,,4.6835376544411425,,1.1916679038016866
1,fcc,Al,Sim_LAMMPS_MEAM_PascuetFernandez_2015_Al__SM_811588957187_000,3.2707779854536057,4.049998886883259,2.7402284666895866,54.825676800867264,78.89018915445453,46.02344493500636,34.07715740737515,45.37306988884216,-2.2054962024828604,98.81326887160732,61.56669830364509,13.151805721814524,-33.14950734061285,113.53717085607343,111.76672336139005,3.2013296410748104,3.359989957384303,2.9700277487117845,,2.9271183134801098e-05,,0.060955589634804866,,0.07010319517486066,,0.04482442838367395,,0.05990546548787282,0.0116194682079653,0.0115998649023266,0.0189783376631019,0.635839843749991,0.0216141612240216,1.56374999999999,,0.6705149678717431,,,1.0580198185971317,,,0.6104846699489086,,,,4.681807535943226,,1.19179363826716
2,fcc,Al,Sim_LAMMPS_MEAM_AlmyrasSangiovanniSarakinos_2019_NAlTi__SM_871795249052_000,3.252539947628975,4.046999558806419,2.5819502994418144,71.60132984426167,79.37108706439263,61.759057028347016,26.806281301663386,27.119896868956825,-16.69496969307254,73.73817410244229,59.79807113773831,-1.9501235681104403,67.32764132790044,118.51711891770128,189.17741822126195,3.2557797104457724,3.3569999984214602,3.177419474914395,,2.4504117545815547e-05,,0.0839527479905322,,0.07984872539623616,,0.07824508519181701,,0.08356249399130142,-0.00540932258661602,-0.00542690721651105,0.0113188762547988,0.469765625,0.00860670111701523,1.50046874999999,,0.905239017453641,,,1.3838304902255367,,,0.5736114559071722,,,,5.431662191130421,,0.6915609915767937
3,fcc,Al,Sim_LAMMPS_MEAM_JelinekGrohHorstemeyer_2012_AlSiMgCuFe__SM_656517352485_000,3.2057228684425354,4.049999177455902,2.7023189812898636,81.62097731676849,77.44625756031067,51.14182382304104,30.342209692416287,28.403778308341625,-6.798622907312866,122.59887303965986,60.9043793383432,36.497077436404375,-0.3348141290142601,110.53001400424563,80.43131659631437,3.20501518559933,3.353000014182151,2.996164550164226,,1.4320502911641829e-05,,0.06792174461281315,,0.07086564257815646,,0.04692369564315178,,0.06029400582354591,0.00908221269730775,0.00899397723161976,0.018030529741092,0.5614453125,0.0218507895087938,1.50001953125,,0.6691163470715024,,,0.8419055964743645,,,0.496487483598415,,,,5.362939880210583,,1.134840249524393
4,fcc,Al,EAM_Dynamo_AngeloMoodyBaskes_1995_NiAlH__MO_418978237058_005,3.3676894828677177,4.050000071525574,2.7050407975912094,83.0926856102727,79.3721218372526,86.36841303065057,21.444173100649746,32.011264239506154,5.318329096745924,77.23781126916923,62.04906426474529,70.499470870915,94.80243429247967,114.01823698226725,118.10629735012172,3.2733776563678445,3.3599999970724275,3.311086735054284,,0.00022024302110328992,,0.06327463672190402,,0.07167005132810982,,0.06244214789842724,,0.0699359491910695,0.00751426805493107,0.00594086023524743,0.00700006529000185,0.744804687499978,0.00956938578246929,1.70441406249998,,0.524564629641463,,,0.7467751444675074,,,0.1798554767028041,,,,5.521970341636978,,0.4952950419285108
5,fcc,Al,EAM_Dynamo_FarkasJones_1996_NbTiAl__MO_042691367780_000,3.064612179994583,3.8693370074033737,2.572097525000572,158.12437416885444,142.68286686620792,188.86747701897824,90.60368472770584,51.14601348252458,-9.347575771647525,164.16235040972364,123.54921350701765,98.39862628289863,146.04842168711605,180.9501735845885,369.8051784911375,3.133447799549,3.2063481150638338,2.8037728459799336,,1.5932156036615543e-05,,0.09533542330674749,,0.10142391439858832,,0.08979631389133967,,0.10020350457407153,0.00259245772890444,0.00250650633046765,0.0115961299836061,0.535625,0.0127372099670725,1.50007812500002,,1.168816603004746,,,1.2820181454092832,,,0.6556744880263745,,,,6.042588628259033,,1.4048206624877395
6,fcc,Al,EAM_Dynamo_LandaWynblattSiegel_2000_AlPb__MO_699137396381_005,3.149030491709709,4.0310361087322235,2.7576074600219727,94.29900208643346,73.90816016421206,106.77427006488989,71.70190073562962,33.11521379231545,-10.312685119272205,98.52219842090231,56.90566933285692,76.10412764456261,85.85260941749573,107.91314182692237,168.11455490554445,3.3071842599083667,3.359280122204629,3.01118852203621,,1.7136947144236132e-05,,0.059092699029064104,,0.06478677224091357,,0.054734607738675556,,0.06351021970005527,0.00663590689916469,0.00613311470680279,0.00775644247747424,0.7028125,0.00965530565705174,1.55015625000001,,0.6723526815759406,,,0.7703184144557873,,,0.5909858377669536,,,,7.057196734859137,,0.8473170560162705
7,fcc,Al,EAM_Dynamo_MendelevFangYe_2015_AlSm__MO_338600200739_000,3.2226714491844177,4.040926471352577,2.7305537462234497,37.454402392601295,81.08439605675134,81.18196384388486,29.908991331453862,41.19572853260757,4.703442786358961,55.206543279370926,63.05816347427126,47.94914670885092,1.9501206190620275,117.13686122171153,147.64759811395277,3.81280882074536,3.905148801237338,3.597294950285659,,2.221164182460029e-05,,0.06425554147782746,,0.0687690824895316,,0.060407071971694475,,0.06806272834705858,0.00570048146246248,0.00560655257394206,0.0109513636958125,0.56640625,0.0134919621410092,1.50117187499996,,0.7549478228575152,,,0.8503342065461121,,,0.5737852664390977,,,,4.72910321881176,,1.0050634890017893
8,fcc,Al,EAM_Dynamo_MendelevSrolovitzAckland_2005_AlFe__MO_577453891941_005,3.219219833612442,4.033301845192909,2.708788812160492,48.00141263475915,79.69242904556512,53.46499325705319,29.95342523304905,33.13912043949586,-17.92057202099468,57.31267520334487,61.22198364268099,3.5007333985729985,29.378887497587726,116.63331985133341,153.39351297401356,3.2962148113478014,3.3697054833581475,3.039940236405811,,2.702799702654217e-05,,0.012308927509027026,,0.020520301606760032,,0.008731170777827877,,0.01593844245129685,0.00790416946489674,0.00785544362134699,0.0104079284702362,0.713867187499987,0.012531911930698,1.50164062499998,,0.6767817861963383,,,0.6859197010872818,,,0.7246738873209874,,,,3.6926867720932224,,0.9902260561485261
9,fcc,Al,EAM_Dynamo_MendelevAstaRahman_2009_AlMg__MO_658278549784_005,3.238405779004097,4.045270472764969,2.713260717689991,40.468232513674934,77.64855681538674,75.52643832023486,19.898771169040092,32.627891846555535,7.454813552763169,53.58725835307606,61.37336743055667,34.15273666274785,14.230180834872698,110.19893558504693,158.2738416352089,3.30883305127336,3.410656986125466,3.0982992259479167,,2.181637808942464e-05,,0.030990696104186543,,0.03628611282797854,,0.02670204096901677,,0.03344545069785244,0.00793215715980752,0.00788340994764183,0.0136523483217374,0.573593750000001,0.0171274382690576,1.50062499999999,,0.6583490241355121,,,0.6769391821486144,,,0.6379111067831044,,,,5.516308857583192,,0.9993781490652699
10,fcc,Al,EAM_Dynamo_MendelevKramerBecker_2008_Al__MO_106969701023_005,3.2384073138237,4.045259781181812,2.7132631987333298,40.397510729295576,77.60479784678995,75.53514201873753,19.89455756372358,32.61457351582098,7.455281232065861,53.51569421505307,61.33968349550805,34.15844437764117,14.161143757780595,110.13502654935375,158.28853730093024,3.3088330409262374,3.4106569537186253,3.098299234677874,,2.181285440385227e-05,,0.030990469411125637,,0.03628597106367087,,0.02670184482000819,,0.033445298945661145,0.00793215922348111,0.00788340991557829,0.013652618241912,0.573515625,0.0171275052408161,1.50062500000002,,0.6583192599872782,,,0.6769193100202793,,,0.637899596757182,,,,5.439296202104363,,1.000339007298658
11,fcc,Al,EAM_Dynamo_Mishin_2004_NiAl__MO_101214310689_005,3.2355297207832336,4.049999862909317,2.725776359438896,52.89413676529679,79.01231336603747,63.86808868966007,38.05575350609904,31.710110546411958,-9.424564855052317,68.90847917164064,60.11418640621853,22.255939315786268,20.86545195260911,116.8085672856754,147.0923874374077,3.25751447159889,3.3501310210518147,3.0535200667730455,,1.7860036748402334e-05,,0.03788972383902772,,0.04947192382068143,,0.03752400961729101,,0.047144810355767286,0.00768605009563454,0.00702750704497407,0.00929349136625632,0.615624999999995,0.0122736045709688,1.51203125,,0.7079687622722328,,,0.7262540902107771,,,0.6441042126156026,,,,6.848899366522577,,0.8804751821568247
12,fcc,Al,EAM_Dynamo_PunMishin_2009_NiAl__MO_751354403791_005,3.235357165336609,4.050000071525574,2.740674912929535,44.74647026845424,78.91756082007994,37.19354932969813,23.486535907821786,31.85677324188173,-8.532275281120134,63.809735858154994,61.502565878052735,1.4393238207217818,6.619939089052726,113.74755070413437,108.70200034765084,3.254529050231516,3.3599999878069022,2.9614070197608493,,1.6643088126484876e-05,,0.058894244742318254,,0.06279122423861586,,0.05433362819902328,,0.06194546707510699,0.00930103472822416,0.00900102195778905,0.0103892544942659,0.726328124999983,0.0136874743811137,1.51617187499998,,0.6751719080691078,,,0.7691824301671981,,,0.6313485531229069,,,,8.181366823919356,,0.923762625515396
13,fcc,Al,EAM_Dynamo_WineyKubotaGupta_2010_Al__MO_149316865608_005,3.223809152841568,4.024845376610756,2.701138861477375,39.21976999127466,79.0794317821464,97.72582814391978,27.72168293919186,31.546150867393013,1.391901944592129,62.91483638392694,61.71144034747712,31.503660998140337,-8.17036279402989,113.81541465148497,230.1701624354787,2.485804392227262,2.6152453540545464,2.3944309465568865,,2.690363347961938e-05,,0.056936337916254576,,0.06532116059666875,,0.05464770716700939,,0.06321538863414324,0.00880092442157076,0.00877965086702356,0.0111170878867701,0.662343749999998,0.0144058481736933,1.501875,,0.6630531203711147,,,0.7737061001796197,,,0.42921116379188856,,,,7.939685893871403,,0.7975798000901609
14,fcc,Al,EAM_Dynamo_VailheFarkas_1997_CoAl__MO_284963179498_005,3.2493847608566284,4.049696564674377,2.6987149491906166,36.7459478509525,85.34421866064498,92.0235139142244,26.29337385463028,30.66797920252486,-1.1557642083384383,54.72469860380398,73.9357883160278,47.89762875035908,0.7884463452495379,108.16107934987936,180.275284241955,3.2944980588373367,3.368458048778834,3.228796197579145,,4.213703436563761e-05,,0.0536128518057644,,0.06015473368310017,,0.051674856918061896,,0.05870551259645669,0.00517240039807028,0.00472386384067085,0.00585744344998742,0.688632812500011,0.00759172757156671,1.61703125,,0.6319773327121354,,,0.7340182546363296,,,0.3005598638456472,,,,5.991693438409112,,0.6636179729149263
15,fcc,Al,EAM_IMD_BrommerGaehler_2006A_AlNiCo__MO_122703700223_003,3.305091217160225,4.128871455788612,2.6699435710906982,64.32503091524838,100.4046696812569,104.7136711655753,41.10064658717937,27.595732090404272,-14.700776835485188,64.7266984010884,86.49454294901216,49.53727938962186,63.521695943568346,128.22492314574637,215.06645471748223,3.6671862764827368,3.714143377621686,3.348111437729047,,1.257385343042048e-05,,0.139987445069743,,0.1392610904508119,,0.1353238732180784,,0.1437308478793615,0.00241214574147215,0.00238706887599147,0.00605101256984467,0.543085937499999,0.00715452426352573,1.49890624999998,,0.7453219225683371,,,0.8538255130541096,,,0.4102653209940355,,,,12.778837691583334,,0.8413377806761067
16,fcc,Al,EAM_Dynamo_ZhouJohnsonWadley_2004_Al__MO_131650261510_005,3.3099692463874817,4.050180745124819,2.7164804339408875,71.73173845261813,89.61118995289594,72.2972420463978,30.167267859470343,33.4659204536569,2.6981966677244196,72.24034818522,61.87081542920168,43.788468452109136,70.71451898741442,145.09193900028447,129.31478923497514,3.5462987968768385,3.580001517845638,3.4354041242229663,,5.085142497511801e-05,,0.057549170058325425,,0.06438261566898082,,0.05669896312760793,,0.06368965381938058,0.00163422012193123,0.00112139430733174,0.0038429151041846,0.510000000000009,0.0042734152171779,1.5140625,,0.6568987791675848,,,0.7960897093423307,,,0.30030572099255537,,,,10.661736689484217,,0.5801552542442165
17,fcc,Al,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,3.121320366859436,3.994616635143757,2.6586661487817764,19.788519165217245,40.17808436411896,46.15483773574476,22.181137504966753,36.66124922575261,-10.333504640712384,13.477538495605408,33.25267566131414,-6.832931674991574,32.41048050444092,54.02890176972861,152.13037655721743,3.2780543407954865,3.2848615793806077,3.002309985263745,,2.6227488703657625e-05,,0.04559676202690009,,0.049155382516587943,,0.044088778015073195,,0.048948490838180106,-0.000184513084026828,-0.000706160682604216,0.00572052312742471,0.520234374999999,0.00562944215076725,1.50499999999999,,0.9518093117008894,,,0.9763522720036238,,,0.4038265519019146,,,,0.9293627457950158,,0.8445164891705148
18,fcc,Al,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Al__MO_623376124862_001,3.1296531558036804,3.9946083426475525,2.655444860458374,25.51388592349004,40.18534646516294,45.781405089260176,22.98465679118573,36.66722452230646,-10.365996911734294,15.263215852104915,33.25800393957719,-7.077547342269142,46.01522606626029,54.04003151633443,151.4993099523188,3.2765635347232918,3.2848645340827995,3.0013757999121355,,2.4500049956890257e-05,,0.04559707002816663,,0.049155700716303895,,0.044089153321186604,,0.04894919031215949,0.000470398137305304,-0.000153704011041303,0.00573764794477391,0.5309765625,0.00602632176949176,1.50875,,0.9518573550780437,,,0.9763556803697542,,,0.4072970806195432,,,,0.9136891014852937,,0.8553362338841514
19,fcc,Al,EAM_Dynamo_FarkasCaro_2020_FeNiCrCoAl__MO_820335782779_000,3.2293048024177553,4.050000405311585,2.8362275660037994,34.65670148373387,78.670484431694,65.34099800624774,41.83233060751446,32.13151619249404,-7.016014531718546,56.72975268301712,61.2629905259034,36.51234630020733,-9.489400914832617,113.48547224327525,122.99830141832861,3.2569904808036063,3.3600000191039014,2.95280255147779,,1.4010193641002157e-05,,0.061471229230028984,,0.06402619443780623,,0.055729020236211166,,0.06267710191400513,0.00592257697202526,0.00487560834714589,0.0113116295858834,0.534570312500001,0.0134037868848122,1.50851562500001,,0.5383349547828629,,,0.7645065040617309,,,0.8710059452960119,,,,7.645255631248504,,0.8759459974209832
20,fcc,Al,EAM_Dynamo_LiuAdams_1998_AlMg__MO_019873715786_000,3.1303981840610504,4.03203821182251,2.7584478110074997,94.49449767533588,80.38671870244264,133.508308763345,67.19866587610035,32.47438123226118,-6.970534526475206,81.48900353553184,61.929093252657594,102.47447956059955,120.50548595494398,117.30196960201272,195.57596716883597,3.275786538494722,3.359966018318317,3.004368052187713,,1.4048028434077172e-05,,0.06254001216615696,,0.06912111494288121,,0.056942595634908416,,0.06696034365392119,0.00891520389404421,0.00796742850278854,0.010107246349443,0.710390625000025,0.0125884443139325,1.53750000000001,,0.6816825167749092,,,0.7695350137786351,,,0.6417197603643896,,,,6.349082255557834,,0.9477373304663985
21,fcc,Al,EAM_Dynamo_LiuLiuBorucki_1999_AlCu__MO_020851069572_000,3.1480164602398872,4.032073378562927,2.7543076425790787,84.85744273322672,81.16986533226022,97.8904789255213,62.695580907041496,36.86177724705177,-10.327234347094723,87.98303390557811,62.56168014337934,82.14954421871956,78.60626038852395,118.38623571002199,129.37234833912478,3.303258152123481,3.360006745728038,3.0075635100316895,,1.688167269719127e-05,,0.059407037697502975,,0.06514190262023456,,0.05492025975271945,,0.0638041069863951,0.00706978993967008,0.00628898955207422,0.00788802501070929,0.669218749999999,0.0101887369868423,1.57515625,,0.6877692714920208,,,0.7805439070196492,,,0.6089614041170935,,,,6.649628763714604,,0.8710535897553134
22,fcc,Al,EAM_Dynamo_CaiYe_1996_AlCu__MO_942551040047_005,3.2191120088100433,4.049763545393944,2.6870531886816025,75.87684292620794,77.199478034706,58.20671973538181,39.425304809649525,33.15718508246255,-10.00650771621146,76.55724832894398,70.72567647212834,23.44356253570174,74.51603212073586,90.14708115986134,127.73303413474196,3.301618390418878,3.318317222046561,3.0626544777407165,,3.1458927763349946e-05,,0.03620550880285203,,0.03914089565419664,,0.03275174884715951,,0.03782935885760416,7.38851632295688e-05,7.38012661026149e-05,0.00419406140332052,0.498749999999995,0.00423104619748669,1.50000000000001,,0.7171967536638665,,,0.7354007637267023,,,0.42540034481314487,,,,4.313026671468234,,0.7869788001441921
23,fcc,Al,EAM_Dynamo_PunYamakovMishin_2013_AlCo__MO_678952612413_000,3.23535692691803,4.05000014603138,2.740675061941147,44.74129047260274,78.91718771389202,37.19578977752539,23.48550350417773,31.85665134797935,-8.532271014162976,63.80461398397096,61.50220393409645,1.4416710654907048,6.6146434498663,113.74715527348319,108.70402720159478,3.2545290493693733,3.3599999884847236,2.9614070200997564,,1.664308660595663e-05,,0.05889424397028713,,0.06279122468361738,,0.05433362842875742,,0.061945467111103054,0.00930103457084165,0.00900102204572772,0.0103892543280994,0.72632812499999,0.0136874741385805,1.51617187499999,,0.67517218326318,,,0.7691825860745838,,,0.6313494792066994,,,,8.181075523066937,,0.9244337390800823
24,fcc,Al,EAM_Dynamo_MishinFarkasMehl_1999_Al__MO_651801486679_005,3.2353655397892,4.050004702806472,2.7406751960515976,44.76986808418853,78.91126968338193,37.1874330348695,23.485876093100405,31.855938130642304,-8.533715612455817,63.832902709111124,61.49652579051149,1.434661907495954,6.643798834343353,113.74075746912281,108.6929752896166,3.2545294765832486,3.3599999882880365,2.9614133773385523,,1.664532600544907e-05,,0.05889352321789013,,0.06279056538636604,,0.05433298034898904,,0.061944781766774204,0.00930094816901199,0.00900090578862421,0.0103890136615696,0.726249999999992,0.0136871879706666,1.51617187499999,,0.675156743450231,,,0.7691683668480749,,,0.631317671702626,,,,8.18154311344212,,0.9232731805983665
25,fcc,Al,EAM_Dynamo_MishinMehlPapaconstantopoulos_2002_NiAl__MO_109933561507_005,3.2866420298814774,4.051526293158533,2.757137894630432,49.62734981165625,100.43585490040466,66.42302403492513,59.98757585809873,84.54449429564279,-12.59137430084008,73.84417040691666,78.12358198401925,3.92209158099245,1.1937086211354402,145.06040073317547,191.42488894279052,3.2789420856261,3.3621773198649607,2.9471808163210254,,2.5480150862860937e-05,,0.06314650824557817,,0.06954086298474196,,0.05976015899621398,,0.06941037886516611,0.00488288882993717,0.00445993161040296,0.00913491781457517,0.599687499999998,0.0111821836599268,1.53843750000002,,1.2619429448075352,,,1.2877610902267755,,,0.8701110984392705,,,,0.11026755933136764,,1.4511450307682323
26,fcc,Al,EAM_Dynamo_PunYamakovMishin_2013_NiAlCo__MO_826591359508_000,3.23535692691803,4.05000014603138,2.740675061941147,44.74129047260274,78.91718771389202,37.19578977752539,23.48550350417773,31.85665134797935,-8.532271014162976,63.80461398397096,61.50220393409645,1.4416710654907048,6.6146434498663,113.74715527348319,108.70402720159478,3.2545290493693733,3.3599999884847236,2.9614070200997564,,1.664308660595663e-05,,0.05889424397028713,,0.06279122468361738,,0.05433362842875742,,0.061945467111103054,0.00930103457084165,0.00900102204572772,0.0103892543280994,0.72632812499999,0.0136874741385805,1.51617187499999,,0.67517218326318,,,0.7691825860745838,,,0.6313494792066994,,,,8.181075523066937,,0.9244337390800823
27,fcc,Al,EAM_ErcolessiAdams_1994_Al__MO_324507536345_003,3.147477149963379,4.032082714140415,2.7547727450728416,88.60754025206612,80.78899372008529,102.00880543832405,62.95037106297806,36.93449963930802,-9.551333450377058,88.71806969425755,62.2060569342764,86.75828073558513,88.38648136768329,117.95486729170308,132.50985484380192,3.3070159102271495,3.3600000152977927,3.0057587977361444,,1.660443152724079e-05,,0.058839362595182916,,0.0646701965827788,,0.05430116314064149,,0.06331006596487734,0.00721443419291873,0.00652093557243806,0.00794343030344608,0.652968749999986,0.0104500496396587,1.57140624999999,,0.6932410043360997,,,0.7814801413346687,,,0.611056505782874,,,,6.627617638060976,,0.8856199742836747
28,fcc,Al,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Al__MO_060567868558_000,3.3099916577339172,4.050199627876282,2.7164990603923798,72.30839972108322,87.83876497119891,71.89749658112518,30.101927911055522,50.87122207526617,2.699519634941678,72.76390127469476,60.40675047045269,43.502603562127355,71.39739661386017,142.70279397269138,128.68728261912085,3.5463000870039374,3.580002264562824,3.435405084513154,,5.090314590854757e-05,,0.05755658070156838,,0.06438318175686175,,0.056701778411488865,,0.06368994584077238,0.00139899575017528,0.000855791003920318,0.00352051829484252,0.504062499999992,0.00385336210605414,1.51187500000002,,0.6568328855894479,,,0.7961255555245633,,,0.300076406206127,,,,14.949645398506998,,0.5804227219393483
29,fcc,Al,EAM_Dynamo_SongMendelev_2021_AlSm__MO_722733117926_000,3.230442863702775,4.044527357816695,2.788631796836853,80.99912750453231,79.71802128756975,39.85903209980702,43.84529399075413,34.60160737904805,14.34489300278546,84.74485128279214,60.29473673882916,10.15811978681319,73.50767994801267,118.56459038505095,99.26085672579468,3.229979550770153,3.3118383538599687,2.9877039180914506,,2.3961803269480208e-05,,0.05656646742064976,,0.05563460546024793,,0.054281391621906004,,0.05743050363100119,0.00690940675221977,0.00688356888347825,0.0121749850216899,0.561445312499998,0.0152617103799594,1.49968749999998,,0.4395314484038236,,,0.5509231498420022,,,0.6436854059434256,,,,6.255232645777183,,0.8674488322663061
30,fcc,Al,EAM_Dynamo_ZopeMishin_2003_Al__MO_664470114311_005,3.2355295419692993,4.050000011920929,2.7257763743400574,52.901283093073246,79.01268981276313,63.86857023068934,38.056095580023786,31.710188874570733,-9.424572359863904,68.91569542294086,60.114345174032245,22.256373953889554,20.872458433338043,116.80937909022491,147.09296278428894,3.2613040596070997,3.3539206083100375,3.0573096537276108,,1.785698717106106e-05,,0.03788972719718973,,0.04947192875863593,,0.03752401472005419,,0.047144814110906166,0.00768604900586638,0.00702750620767776,0.00929349022764973,0.615625000000011,0.0122736030679437,1.51203125000001,,0.7079690079695682,,,0.7262544256723459,,,0.6441043471894632,,,,6.848743175632931,,0.8805169628728217
31,fcc,Al,EAM_Dynamo_SturgeonLaird_2000_Al__MO_120808805541_005,3.208122968673706,4.050010219216347,2.699861377477646,67.5588216522657,76.83133496864943,54.955339495078476,47.41552321901071,42.43795058671757,-11.512600222106597,74.06614578307087,68.05395534453456,14.943247183655211,54.54417339065541,94.38609421687919,134.979524117925,3.3558464040555354,3.3900019328237847,3.064669726507026,,2.3045256378310326e-05,,0.0424543988648666,,0.046073916423227515,,0.03855169914754519,,0.04461474473354369,0.00132210076504734,0.00132161279412537,0.0061110355651846,0.529531249999996,0.00673987359802436,1.499609375,,0.8853136912610223,,,0.9001917101489867,,,0.552279134944531,,,,3.3102808010828277,,1.009830487643101
32,fcc,Al,EAM_IMD_SchopfBrommerFrigan_2012_AlMnPd__MO_878712978062_003,3.30549206584692,4.210700303316116,2.8472894430160522,57.43247797124855,39.09188259114803,32.269936377487184,33.22852464087137,9.146454900357051,0.14235903670707548,55.50051432065848,30.47728355288331,9.566834471880481,61.2964052724287,56.32108066767747,77.67614018870059,3.707059722379772,3.7262808682696096,3.6696153033175447,,7.418738431873782e-05,,0.03636232560603515,,0.03882014616035353,,0.0374887944637559,,0.04026359236534122,-0.00272338670328454,-0.00291374788547344,0.00384472025195999,0.481796874999999,0.00244625954831508,1.50574218750001,,0.48168076034828655,,,0.5415411254760273,,,0.09879019565614529,,,,7.871349799297086,,0.3561796259189428
33,fcc,Al,EAM_Dynamo_Zhakhovsky_2009_Al__MO_519613893196_000,3.195713222026825,4.031999975442886,2.6902557760477066,76.427171777636,81.57407675234867,53.740038514141645,53.2661041414072,44.176650991259,-11.992442308097905,79.18058689665335,69.83167927585633,13.055692183353107,70.92034153960135,105.05887170533339,135.10873117571873,3.3255695908442737,3.36069424418623,2.999445617002386,,2.1871369730038148e-05,,0.05083565161174519,,0.055656847738169306,,0.04574412756460302,,0.05403431714794335,0.000990810539005058,0.000990238654530169,0.00661294509825493,0.516562500000001,0.0070917813908706,1.49960937499999,,0.73594702071078,,,0.7557914019518104,,,0.5804490372240657,,,,5.4601958800917565,,0.9678202669040133
34,fcc,Al,EAM_IMD_BrommerGaehler_2006B_AlNiCo__MO_128037485276_003,3.1794212460517883,4.0737181305885315,2.7424173802137375,67.30167705114712,47.58845606241401,66.25531079824397,66.86325401803464,26.034904272892643,-6.211419904350108,69.98867783904338,34.56683012330618,33.70356637926177,61.927675475354626,73.63170794062968,131.35879963620837,3.175299815240183,3.2101350368647172,2.973426069037961,,3.566198504335393e-05,,0.07530893528894168,,0.0795381184681476,,0.07314390481772573,,0.07974835437799672,-0.000563608983399378,-0.000685660106329531,0.00586583807940258,0.512421875,0.00557337837262822,1.50191406250001,,0.8306047572471891,,,0.9657740806914474,,,0.33625166133520457,,,,5.479869537622439,,0.7406557017263358
35,fcc,Al,EAM_Dynamo_ZopeMishin_2003_TiAl__MO_117656786760_005,3.2355300411581993,4.049999445676804,2.725776381790638,52.90005147836179,79.01128401126323,63.86734078836362,38.056213546179144,31.71031226372148,-9.424577138337817,68.91429582309742,60.112751469900616,22.255222294381056,20.871562788890547,116.80834909398845,147.09157777632876,3.2061497644461094,3.2987663104806515,3.002155347191981,,1.7873701245826702e-05,,0.03788971545668049,,0.04947191436602625,,0.03752399644790207,,0.04714480172922704,0.00768604705571827,0.00702750045887666,0.00929348779854528,0.615625000000009,0.0122736013451941,1.51203125000001,,0.7079684670972519,,,0.726253136937995,,,0.644104506851448,,,,6.8472838784107255,,0.8800972109755238
36,fcc,Al,EAM_Dynamo_ZhouWadleyJohnson_2001_Al__MO_049243498555_000,3.288472330570222,4.081654928624631,2.711505115032196,45.480431795959845,96.59534963686724,48.979468381669776,17.918068446905895,36.657123793016446,-5.623871741190629,53.63745711111531,81.35212823273615,26.693583201922124,29.166381165648904,127.0817924451294,93.5512387411651,3.5229574722364734,3.579998659929092,3.3812311725805566,,3.289883620860448e-05,,0.0539753737135957,,0.059530843786230234,,0.05184672650801324,,0.058777096258920504,0.00337542278944688,0.00307230725214887,0.00589098605354127,0.560976562499999,0.00737374348101426,1.50968749999999,,0.7160146921587914,,,0.8070399240773516,,,0.34023080031177894,,,,6.168850480101047,,0.7350451119466563
37,fcc,Al,Tersoff_LAMMPS_PlummerRathodSrivastava_2021_TiAlC__MO_992900971352_000,3.2286821976304054,4.0415970236063,2.786631867289543,79.75816844141804,132.58764092172646,117.61999863692222,43.17313894083878,35.403585935945124,50.33982637537847,75.94226774929794,66.40926588435569,75.97126449326687,87.38996982565824,264.944390996468,200.9174669242329,3.2666214479986713,3.369788724503237,2.9600185084797204,,2.2441577619522482e-05,,0.057725886149794695,,0.06076725462833927,,0.04975673869959566,,0.058542569219414746,,,,,,,,0.6881521371698565,,,0.7206229206978187,,,1.0894810742816212,,,,3.1070561662938503,,1.2025849427993016
